tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,1997-03-06,1001,ADROGUE Nº 1,Buenos Aires,Nacional,1997,,BERLINA 5 PTAS,37,RENAULT,AH,RENAULT 19 RN INYEC,1,Privado,Física,R.CALZADA,BUENOS AIRES,No identificado,1984,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2008-02-04,1004,AVELLANEDA Nº 1,Buenos Aires,Protocolo 21,2008,02,SEDAN 4 PUERTAS,024,CHEVROLET,453,CORSA II 1.8L 4P GL AA+DIR GAS,1,Privado,Física,AVELLANEDA,BUENOS AIRES,No identificado,1984,PARAGUAY,100,06,221
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2012-08-09,1005,AVELLANEDA Nº 2,Buenos Aires,Nacional,2012,17,SEDAN 5 PUERTAS,34,PEUGEOT,JK,207 COMPACT XS 1.4 5P,1,Privado,Física,WILDE,BUENOS AIRES,No identificado,1990,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2012-11-09,1008,BAHIA BLANCA Nº 1,Buenos Aires,Nacional,2012,92,OMNIBUS,29,MERCEDES BENZ,CM,BMO 384 VERSION 1418 / 52 CM,2,Público,Jurídica,BAHÍA BLANCA,BUENOS AIRES,No aplica,2012,No aplica,100,06,
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2013-02-26,1009,BAHIA BLANCA Nº 2,Buenos Aires,Nacional,2013,12,SEDAN 4 PUERTAS,80,HONDA,01,CITY EXL MT,1,Privado,Física,BAHÍA BLANCA,BUENOS AIRES,Masculino,1970,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,1979-08-21,1015,CARHUE,Buenos Aires,Nacional,1979,26,CHASIS C/CABINA,19,FORD,11,F-100,1,Privado,Física,RIVERA,BUENOS AIRES,Masculino,1965,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2002-03-22,1023,CORONEL VIDAL,Buenos Aires,Nacional,2002,22,FURGON,37,RENAULT,EE,KANGOO RL EXPRESS DIE DA AA,1,Privado,Física,CORONEL VIDAL,BUENOS AIRES,No identificado,1968,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2017-09-12,1028,DOLORES,Buenos Aires,Importado,2017,10,TODO TERRENO,137,VOLVO,707,XC60 T5 AWD,1,Privado,Jurídica,CASTELLI,BUENOS AIRES,No aplica,2003,No aplica,100,06,
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2013-07-19,1029,ESTEBAN ECHEVERRIA Nº 1,Buenos Aires,Protocolo 21,2013,02,SEDAN 4 PUERTAS,136,VOLKSWAGEN,285,BORA 2.0,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,No identificado,1973,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2010-01-05,1035,GENERAL MADARIAGA,Buenos Aires,Nacional,2010,17,SEDAN 5 PTAS,19,FORD,UX,"FOCUS TREND PLUS 2,0L NAFTA",1,Privado,Física,GENERAL MADARIAGA,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,1979-02-27,1045,LA PLATA Nº 03,Buenos Aires,Nacional,1979,12,SIN ESPECIFICACION,19,SIN ESPECIFICACION,20,SIN ESPECIFICACION,1,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,1993,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2004-08-02,1051,LOBERIA,Buenos Aires,Nacional,2004,17,SEDAN 5 PTAS,34,PEUGEOT,EG,206XRD CONFORT 5P,1,Privado,Física,LOBERIA,BUENOS AIRES,Femenino,2003,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2005-01-18,1051,LOBERIA,Buenos Aires,Nacional,2005,12,SEDAN 4 PTAS,53,VOLKSWAGEN,JT,POLO CLASSIC 1.9L SD 31A,1,Privado,Física,LOBERIA,BUENOS AIRES,Masculino,1994,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2020-08-26,1062,MERLO Nº 1,Buenos Aires,Protocolo 21,2020,04,RURAL 5 PUERTAS,047,FORD,B61,ECOSPORT SE 1.5L MT N,1,Privado,Física,MERLO,BUENOS AIRES,Masculino,1969,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2010-05-28,1065,MORON Nº 02,Buenos Aires,Protocolo 21,2010,05,SEDAN 5 PTAS,027,CITROEN,187,C3 1.4 I SX,1,Privado,Física,MORÓN,BUENOS AIRES,Femenino,1976,ARGENTINA,50,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2009-03-19,1080,ROJAS,Buenos Aires,Protocolo 21,2009,05,SEDAN 5 PUERTAS,047,FORD,722,FIESTA AMBIENTE MP3,1,Privado,Física,ROJAS,BUENOS AIRES,Femenino,1970,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2015-02-19,1087,SAN ISIDRO Nº 01,Buenos Aires,Importado,2015,05,SEDAN 5 PUERTAS,047,FORD,A34,FIESTA 1.6L TITANIUM,1,Privado,Física,MANUEL B. GONNET,BUENOS AIRES,Masculino,1997,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2012-01-24,1089,SAN MARTIN Nº 2,Buenos Aires,Importado,2011,02,SEDAN 4 PTAS,136,VOLKSWAGEN,356,PASSAT 2.0 TDI,1,Privado,Física,SAN ANDRES,BUENOS AIRES,Masculino,2000,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2016-09-16,1093,SAN PEDRO Nº 1,Buenos Aires,Nacional,2016,20,PICK-UP,53,VOLKSWAGEN,WJ,AMAROK 2.0L TDI 140 CV 4X4 636,1,Privado,Física,SAN PEDRO,BUENOS AIRES,Masculino,2000,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2015-03-30,1096,TIGRE Nº 1,Buenos Aires,Protocolo 21,2015,05,SEDAN 5 PUERTAS,024,CHEVROLET,668,SPIN ACTIV 1.8N M/T,1,Privado,Física,TIGRE,BUENOS AIRES,Femenino,1974,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2011-11-29,1100,TRES DE FEBRERO Nº 1,Buenos Aires,Protocolo 21,2011,22,SEDAN 3 PUERTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,JOSE INGENIEROS,BUENOS AIRES,Masculino,1999,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2016-02-19,1105,CAMPANA Nº 1,Buenos Aires,Nacional,2016,17,SEDAN 5 PUERTAS,34,PEUGEOT,MC,207 COMPACT ALLURE 1.4 HDI 5P,1,Privado,Física,CAMPANA,BUENOS AIRES,Femenino,1983,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,1994-02-21,1105,CAMPANA Nº 1,Buenos Aires,Nacional,1994,22,FURGON VIDRIADO C/ASIENTOS,37,RENAULT,86,RENAULT TRAFIC,1,Privado,Física,CAMPANA,BUENOS AIRES,Femenino,1991,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2015-09-01,1113,SAN VICENTE,Buenos Aires,Protocolo 21,2015,13,FURGON ISOT EQUIP DE FRIO,112,RENAULT,949,NUEVO MASTER L1H1 AA,1,Privado,Física,SAN VICENTE,BUENOS AIRES,Masculino,1990,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2008-09-26,1117,TRES DE FEBRERO Nº 2,Buenos Aires,Protocolo 21,2008,22,SEDAN 3 PTAS,047,FORD,814,KA FLY PLUS 1.0L,1,Privado,Física,JOSE LEON SUAREZ,BUENOS AIRES,Masculino,1962,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2009-01-12,1125,RANCHOS,Buenos Aires,Importado,2009,02,SEDAN 4 PUERTAS,136,VOLKSWAGEN,282,BORA TDI,1,Privado,Física,RANCHOS,BUENOS AIRES,Masculino,1996,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2010-05-05,1132,PINAMAR,Buenos Aires,Nacional,2010,18,SEDAN 3 PTAS,34,PEUGEOT,JG,207 COMPACT XT PREMIUM 1.6 3P,1,Privado,Física,OSTENDE,BUENOS AIRES,Femenino,1988,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2017-08-15,1133,SAN MIGUEL Nº 3,Buenos Aires,Importado,2017,10,TODO TERRENO,018,BMW,425,X5 35I,1,Privado,Física,BUENOS AIRES GOLF -SAN MIGUEL,BUENOS AIRES,No identificado,1971,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2013-03-08,1140,SAN ISIDRO Nº 04,Buenos Aires,Protocolo 21,2013,04,RURAL 5 PTAS,027,CITROEN,270,C3 AIRCROSS 1.6I 16V SX PACK HIG,1,Privado,Física,SAN ISIDRO,BUENOS AIRES,No identificado,1985,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2011-05-31,1141,TIGRE Nº 2,Buenos Aires,Importado,2011,05,SEDAN 5 PTAS,058,HYUNDAI,255,I 30 1.6,1,Privado,Física,BENAVIDEZ,BUENOS AIRES,No identificado,1952,ARGENTINA,50,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2019-05-15,1142,BAHIA BLANCA Nº 3,Buenos Aires,Protocolo 21,2018,82,PICK-UP CABINA DOBLE,044,FIAT,876,TORO FREEDOM 2.0 16V 4X4 AT9,1,Privado,Jurídica,BAHÍA BLANCA,BUENOS AIRES,No aplica,2005,No aplica,100,06,
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2013-04-22,1142,BAHIA BLANCA Nº 3,Buenos Aires,Protocolo 21,2013,05,SEDAN 5 PTAS,044,FIAT,721,IDEA ATTRACTIVE 1.4 8V,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Femenino,1971,ARGENTINA,50,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2012-02-08,1142,BAHIA BLANCA Nº 3,Buenos Aires,Protocolo 21,2012,05,SEDAN 5 PTAS,136,VOLKSWAGEN,359,CROSSFOX 1.6,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Femenino,1956,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2001-06-01,1142,BAHIA BLANCA Nº 3,Buenos Aires,Importado,2001,10,TODO TERRENO,047,FORD,555,ESCAPE XLT 4X4,1,Privado,Física,BAHI­A BLANCA,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2010-11-29,1142,BAHIA BLANCA Nº 3,Buenos Aires,Protocolo 21,2010,05,SEDAN 5 PTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2019-06-24,1143,BAHIA BLANCA Nº 4,Buenos Aires,Protocolo 21,2019,05,SEDAN 5 PUERTAS,047,FORD,A86,KA S 1.5L,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Masculino,1949,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2016-10-17,1147,LOMAS DE ZAMORA Nº 3,Buenos Aires,Protocolo 21,2016,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,577,GOL TREND 1.6 MSI,1,Privado,Física,BANFIELD,BUENOS AIRES,Masculino,1996,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2018-10-01,1148,LOMAS DE ZAMORA Nº 4,Buenos Aires,Protocolo 21,2018,02,SEDAN 4 PUERTAS,130,TOYOTA,908,ETIOS X 1.5 6M/T,1,Privado,Física,BANFIELD,BUENOS AIRES,Masculino,1952,ARGENTINA,50,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2001-06-04,1154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2001,04,RURAL 5 PTAS,136,VOLKSWAGEN,251,GOL COUNTRY 1.9SD,1,Privado,Física,VIRREY DEL PINO,BUENOS AIRES,Masculino,1982,ARGENTINA,50,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2012-05-16,1154,LA MATANZA Nº 06,Buenos Aires,Protocolo 21,2012,22,SEDAN 3 PTAS,047,FORD,815,KA FLY VIRAL 1.0L,1,Privado,Física,SAN JUSTO,BUENOS AIRES,Femenino,1990,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2012-08-03,1161,ESTEBAN ECHEVERRIA Nº 2,Buenos Aires,Protocolo 21,2012,22,SEDAN 3 PUERTAS,047,FORD,814,KA FLY PLUS 1.0L,1,Privado,Física,MONTE GRANDE,BUENOS AIRES,Femenino,1995,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2015-11-13,1164,MAR DEL PLATA Nº 06,Buenos Aires,Protocolo 21,2015,30,FURGONETA,044,FIAT,810,NUEVO FIORINO 1.4 8V,1,Privado,Física,LOMAS DE ZAMORA,BUENOS AIRES,Masculino,1985,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2014-09-15,1166,MUNICIPIO URBANO DE LA COSTA,Buenos Aires,Protocolo 21,2014,05,SEDAN 5 PUERTAS,044,FIAT,729,PUNTO ATTRACTIVE 1.4 8V,1,Privado,Física,SAN BERNARDO DEL TUYU,BUENOS AIRES,No identificado,1987,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2016-05-17,1166,MUNICIPIO URBANO DE LA COSTA,Buenos Aires,Protocolo 21,2016,05,SEDAN 5 PUERTAS,027,CITROEN,394,C3 90 FEEL,1,Privado,Física,MAR DE AJO,BUENOS AIRES,Femenino,1986,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2013-07-31,1170,NECOCHEA Nº 2,Buenos Aires,Nacional,2013,20,PICK-UP,68,TOYOTA,39,HILUX 4X4 CABINA DOBLE SR C/AB 3.0 TDI,1,Privado,Física,JUAN N FERNANDEZ,BUENOS AIRES,Femenino,1989,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2003-08-01,1171,ESCOBAR Nº 1,Buenos Aires,Protocolo 21,2003,05,SEDAN 5 PTAS,136,VOLKSWAGEN,211,GOLF 1.6,1,Privado,Física,BELÉN DE ESCOBAR,BUENOS AIRES,Masculino,1998,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2011-03-30,1173,BERAZATEGUI Nº 2,Buenos Aires,Protocolo 21,2011,05,SEDAN 5 PUERTAS,024,CHEVROLET,405,MERIVA GL PLUS 1.8 SOHC,1,Privado,Física,BERAZATEGUI,BUENOS AIRES,No identificado,1973,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2006-06-06,1173,BERAZATEGUI Nº 2,Buenos Aires,Protocolo 21,2006,05,SEDAN 5 PTAS,055,HONDA,A19,FIT LX,1,Privado,Física,VILLA ESPAÑA,BUENOS AIRES,Masculino,1997,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2006-07-25,1176,SAN ISIDRO Nº 05,Buenos Aires,Importado,2006,02,SEDAN 4 PTAS,136,VOLKSWAGEN,357,PASSAT 2.0 FSI,1,Privado,Física,BOULOGNE,BUENOS AIRES,No identificado,1989,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2013-01-09,1182,SAN NICOLAS Nº 2,Buenos Aires,Nacional,2013,12,SEDAN 4 PTAS,37,RENAULT,WW,FLUENCE 2.0 PRIVILEG CVT,1,Privado,Física,SAN NICOLÁS,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2007-07-04,1189,FLORENCIO VARELA Nº 2,Buenos Aires,Nacional,2007,12,SEDAN 4 PTAS,34,PEUGEOT,ES,PARTNER PATAGONICA 1.9 D,1,Privado,Física,FLORENCIO VARELA,BUENOS AIRES,No identificado,1975,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2009-06-03,1189,FLORENCIO VARELA Nº 2,Buenos Aires,Protocolo 21,2009,05,SEDAN 5 PTAS,027,CITROEN,187,C3 1.4 I SX,1,Privado,Física,FCIO. VARELA,BUENOS AIRES,Femenino,1978,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2019-01-18,1189,FLORENCIO VARELA Nº 2,Buenos Aires,Nacional,2019,20,PICK-UP,53,VOLKSWAGEN,6Y,AMAROK DC V6 EXTREME 3.0L TDI 4X4 A,1,Privado,Física,FLORENCIO VARELA,BUENOS AIRES,Masculino,1964,PARAGUAY,100,06,221
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2003-04-22,1211,QUILMES Nº 6,Buenos Aires,Nacional,2003,17,SEDAN 5 PTAS,37,RENAULT,KA,KANGOO RT DIE ABCP PLCIZQ,1,Privado,Física,QUILMES,BUENOS AIRES,Femenino,1980,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,1995-01-09,1212,BAHIA BLANCA Nº 5,Buenos Aires,Nacional,1995,12,SEDAN 4 PTAS,17,FIAT,59,DUNA CL 1.6,1,Privado,Física,GENERAL DANIEL CERRI,BUENOS AIRES,Femenino,1969,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2025-02-27,1212,BAHIA BLANCA Nº 5,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,027,CITROEN,673,BASALT VTI LIVE PK,1,Privado,Física,BAHÍA BLANCA,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2025-02-27,1212,BAHIA BLANCA Nº 5,Buenos Aires,Protocolo 21,2025,05,SEDAN 5 PUERTAS,027,CITROEN,674,BASALT VTI FEEL,1,Privado,Física,BAHÍA BLANCA,BUENOS AIRES,Masculino,1961,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2018-05-07,1214,ITUZAINGO Nº 1 (EX. MORON Nº 8 RESOL. MJS. Y DHNº 1487/09),Buenos Aires,Nacional,2018,17,SEDAN 5 PUERTAS,34,PEUGEOT,NH,308 FELINE THP,1,Privado,Física,ITUZAINGO,BUENOS AIRES,Masculino,1985,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2024-10-01,1217,RAMALLO,Buenos Aires,Nacional,2024,20,PICK-UP,19,FORD,1P,RANGER DC XLT 2.0L BIT 4X2 10AT D,1,Privado,Física,VILLA RAMALLO,BUENOS AIRES,Masculino,1975,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2009-03-11,1222,BAHIA BLANCA Nº 6,Buenos Aires,Protocolo 21,2009,02,SEDAN 4 PUERTAS,024,CHEVROLET,454,CORSA II 4P 1.8L EASYTRONIC GAS,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Femenino,1985,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2020-02-10,1222,BAHIA BLANCA Nº 6,Buenos Aires,Importado,2020,05,SEDAN 5 PUERTAS,P04,DS,036,DS 3 CROSSBACK PURETECH 155 SO CHIC AT8,1,Privado,Física,BAHÍA BLANCA,BUENOS AIRES,Masculino,1974,ARGENTINA,50,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2012-05-17,1222,BAHIA BLANCA Nº 6,Buenos Aires,Protocolo 21,2012,02,SEDAN 4 PUERTAS,112,RENAULT,830,LOGAN AUTHENTIQUE 1.6 PACK I,1,Privado,Física,BAHÍA BLANCA,BUENOS AIRES,Masculino,1977,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2023-09-28,1222,BAHIA BLANCA Nº 6,Buenos Aires,Nacional,2023,17,SEDAN 5 PUERTAS,34,PEUGEOT,TL,208 FELINE AT AM24,1,Privado,Física,BAHIA BLANCA,BUENOS AIRES,Femenino,1972,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2006-04-17,1222,BAHIA BLANCA Nº 6,Buenos Aires,Protocolo 21,2006,22,SEDAN 3 PUERTAS,047,FORD,238,KA,1,Privado,Física,INGENIERO WHITE,BUENOS AIRES,Femenino,1990,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2006-08-02,1237,LOMAS DE ZAMORA Nº 7,Buenos Aires,Protocolo 21,2006,04,RURAL 5 PTAS,104,PEUGEOT,504,206 SW PREMIUM 1.6,1,Privado,Física,BANFIELD,BUENOS AIRES,Masculino,1982,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2011-11-03,1240,JOSE C. PAZ Nº 1,Buenos Aires,Nacional,2011,17,SEDAN 5 PUERTAS,53,VOLKSWAGEN,PF,SURAN 1.6L 5D 21C,1,Privado,Física,JOSE C. PAZ,BUENOS AIRES,No identificado,1992,PARAGUAY,100,06,221
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2020-02-28,1246,LA PLATA Nº 12,Buenos Aires,Protocolo 21,2020,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,670,GOL TREND TRENDLINE 1.6 GAS 101CV MQ,1,Privado,Física,CITY BELL,BUENOS AIRES,Femenino,1985,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2012-09-07,1251,LANUS Nº 8,Buenos Aires,Protocolo 21,2012,13,FURGON,112,RENAULT,727,MASTER PH3 DCI 120 L1H1 PKCNF,1,Privado,Física,LANÚS OESTE,BUENOS AIRES,Masculino,1978,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2008-01-23,1253,LA PLATA Nº 13,Buenos Aires,Nacional,2008,17,SEDAN 5 PTAS,34,PEUGEOT,FV,206 PREMIUM 1.9D 5P,1,Privado,Física,ABASTO,BUENOS AIRES,No identificado,1978,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2007-05-18,1253,LA PLATA Nº 13,Buenos Aires,Protocolo 21,2007,22,SEDAN 3 PUERTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,SAN CARLOS,BUENOS AIRES,Masculino,2000,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2013-04-03,1262,PERGAMINO Nº 3,Buenos Aires,Importado,2013,10,TODO TERRENO,018,BMW,411,X3 35I,1,Privado,Física,PERGAMINO,BUENOS AIRES,Masculino,1980,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2013-09-20,1264,ADROGUE Nº 5,Buenos Aires,Nacional,2013,12,SEDAN 4 PUERTAS,08,CHEVROLET,DC,CLASSIC 4 PTAS LS AA + DIR 1.4N,1,Privado,Física,ALMIRANTE BROWN,BUENOS AIRES,No identificado,2001,ARGENTINA,100,06,200
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2023-12-26,1265,PILAR Nº 3,Buenos Aires,Nacional,2023,22,FURGON VID C/ ASIENTOS,34,PEUGEOT,SK,PARTNER CONFORT 1.6 115 AM22.5,1,Privado,Física,VILLA ROSA,BUENOS AIRES,Masculino,1971,BOLIVIA,100,06,202
AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.,2025-08-05,2009-10-02,1269,LA MATANZA Nº 12,Buenos Aires,Nacional,2009,17,SEDAN 5 PTAS,08,CHEVROLET,CL,CORSA CLASSIC WAGON GL 1.4N,1,Privado,Física,VILLA CELINA,BUENOS AIRES,Masculino,1984,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2012-05-17,1280,ESCOBAR Nº 3 (EX. INGENIERO MASCHWITZ),Buenos Aires,Importado,2012,05,SEDAN 5 PTAS,047,FORD,908,FIESTA KINETIC DESIGN TITANIUM,1,Privado,Física,INGENIERO  MASCHWITZ,BUENOS AIRES,Masculino,1988,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2009-04-07,1295,EZEIZA Nº 2,Buenos Aires,Importado,2009,04,RURAL 5 PTAS,136,VOLKSWAGEN,185,SHARAN TDI,1,Privado,Física,TRISTAN SUAREZ,BUENOS AIRES,Masculino,1971,ARGENTINA,100,06,200
AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS,2025-08-05,2023-02-24,1305,HURLINGHAM Nº 3,Buenos Aires,Nacional,2023,17,SEDAN 5 PUERTAS,34,PEUGEOT,ST,208 ACTIVE PACK 1.6L TIPTRONIC AM23.5,1,Privado,Física,VILLA TESEI,BUENOS AIRES,Masculino,1974,ARGENTINA,100,06,200
